,rr,Feed,x_Feed,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,__filter_mask_train,__filter_mask_inference,x0_lower,x0_upper,head_target,x31_upper,rr_lower,rr_upper,rr_delta_lower,rr_delta_upper
2025-07-18 10:31:00,2.563993042216009,1.0,0.416977796392959,0.8004162691065392,0.7148792047317356,0.6388967253427786,0.5753685944527969,0.5248930460938763,0.48639281364710785,0.4579360106691082,0.4373917055724721,0.4228129095969935,0.4125941354512425,0.4054921568644853,0.40058274498045804,0.3971976043633457,0.39486312053974765,0.39324895581218516,0.3921277907713325,0.39134489826101826,0.37677298112408153,0.3593737979545468,0.3389832887022016,0.31560507333112786,0.2894655502726319,0.2610454617559302,0.2310701919481183,0.2004496467804016,0.1701740830543767,0.1411895995154417,0.1142850360730978,0.09001757800022422,0.06868881294163914,0.05036587711390307,0.03493148984877236,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:32:00,2.5578227244109977,1.0,0.41618533135845354,0.8005131079780653,0.7149739290661823,0.6390141534652374,0.5755168227194942,0.5250660149100467,0.48657566879703407,0.45811023436737197,0.4375386528712553,0.4229157432169274,0.41263868688291216,0.4054672370447004,0.4004802585718565,0.3970126290592627,0.39459399776305726,0.3928973403685222,0.3916985248055582,0.390845664905663,0.3763466690329353,0.35901976537180924,0.3386971448409009,0.31537914825100694,0.28928986023420417,0.2609090075773708,0.2309622906947561,0.20036116652245775,0.17009808393161968,0.14112154002947333,0.11422243470142564,0.0899593930937871,0.06863478781214553,0.05031596894720435,0.03488551727052106,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:33:00,2.5524756933113975,1.0,0.41558744748117266,0.8005244419431449,0.7149520989009215,0.6389846311829355,0.5754911420747797,0.5250431029208463,0.48654615443542,0.4580610314757207,0.4374563756169072,0.4227887233079299,0.4124579259959409,0.4052267060053697,0.4001768499654607,0.3966459263719471,0.39416595821268036,0.39241190736791204,0.39116119693574397,0.3902630162047662,0.37582433451212266,0.3585627390106337,0.3383083128292139,0.3150587983156007,0.2890354509500779,0.26071523667417545,0.23082147614644424,0.20026405908044315,0.17003481018047592,0.14108258811640045,0.11419944636110628,0.08994559474826316,0.06862510845265841,0.05030687762133023,0.03487471800638809,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:34:00,2.5495435046367922,1.0,0.41507982182546155,0.8004571289500078,0.7148352483292224,0.6388362248641277,0.5753218391433452,0.5248559337313786,0.48633851975623943,0.45782744935050096,0.4371908831346726,0.4224865350312044,0.412116369905494,0.40484559424730393,0.39975840034071897,0.39619434976075557,0.3936867632120241,0.3919110527086142,0.39064428357169834,0.3897346227856619,0.37532035151303883,0.35809163204248573,0.33787880645546153,0.3146788548875619,0.28871099905849684,0.26044912791334157,0.23061305798770912,0.20010899853189193,0.16992603616917248,0.1410112616283501,0.11415629996320932,0.08992202539057029,0.06861384814083119,0.05030233751419117,0.03487291798759738,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:35:00,2.5485585848558343,1.0,0.4147446572629755,0.8003234816395463,0.71463966966203,0.6385919258884976,0.5750402315047541,0.5245448476239618,0.4860021837246499,0.4574675640999065,0.43680797139585187,0.42208105359035103,0.4116894021840912,0.4043991314394869,0.39929529449730033,0.3957180282427507,0.39320080901082993,0.3914187544731563,0.390148243864689,0.38923654103082633,0.3748289047962145,0.35761442555614364,0.3374246944706159,0.3142571286186902,0.28833037188247324,0.26011655558542224,0.2303326958973579,0.1998816910363428,0.16974922192647268,0.1408796650198518,0.1140628720707291,0.08985908198247324,0.06857402950733045,0.050279233493935344,0.034861389220403015,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:36:00,2.5498329019535695,1.0,0.41514371802563277,0.8001514317285334,0.714407710201864,0.6383050526571473,0.5747072362808985,0.5241753732128452,0.4856047226591114,0.45704877757002704,0.436372937477308,0.42163389273219937,0.4112338882687518,0.4039390936444754,0.39883474318523765,0.39526100858892277,0.3927510353074211,0.3909791322175995,0.38972043575950976,0.38882072295049025,0.37439151832424894,0.3571623494489629,0.3369673860650556,0.3138059763622494,0.28789764097207565,0.25971405858353513,0.2299704173013427,0.1995666514625181,0.1694848530145391,0.14066581406893844,0.11389639264401562,0.08973478741762705,0.06848573201774744,0.05022063912369462,0.03482672055801857,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:37:00,2.553019810873801,1.0,0.4162141514243103,0.7999742264642955,0.7141819651236682,0.6380262114077861,0.5743791913219322,0.5238072197438283,0.4852075085964666,0.45663356204199707,0.4359502702162795,0.42121421885081695,0.4108282871336915,0.40355985477051215,0.39849540428690844,0.39497562394207997,0.39253268121580526,0.3908379408290889,0.3896617371179404,0.3888439251098303,0.3743028343920801,0.35696911467131803,0.3366843152137454,0.3134536967774627,0.2875004827535324,0.2592974335303188,0.22955817386879657,0.1991789385878229,0.16913662581795477,0.14036633195954526,0.11364954350826711,0.0895400818803356,0.06833962518415562,0.05011783378610934,0.034761263540573205,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:38:00,2.556963937146247,1.0,0.41751128382140634,0.7998127797579003,0.7139848149002281,0.637785215642792,0.5740972855875973,0.5234953170127219,0.4848807395322148,0.4563085605950789,0.4356438863582396,0.4209432544921634,0.4106096593720247,0.40341067720799745,0.3984326248016403,0.3950150378105049,0.3926873547681184,0.39111636694654256,0.3900662476560197,0.3893699528605387,0.37465909294618266,0.35715614683055985,0.3367123112007316,0.3133418377598414,0.28727520440244364,0.25898987452926286,0.2292011520328841,0.19880373199350987,0.1687702567348189,0.14002961821100432,0.11335634399012637,0.08929762999053535,0.06814966948096748,0.04997818325270693,0.03466730877577763,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:39:00,2.5612984722023437,1.0,0.4186958138175937,0.7996955988350177,0.7138581460164636,0.637639465232614,0.5739349575081136,0.5233280870880723,0.48472536543156425,0.45618351025798204,0.43556726612709695,0.4209317779749808,0.41067817627397984,0.40357187909350295,0.3986967132527186,0.3953892825849003,0.3931755840614938,0.3917185182624366,0.3907781636574441,0.39018358877362963,0.3753131882128226,0.3576412424744092,0.33702663134460126,0.3134923133695978,0.28727769725000907,0.2588683072091724,0.2289854431897299,0.19852672706325553,0.1684641717720485,0.1397227847970983,0.11307092638666714,0.08904868259836136,0.06794545239743802,0.049821341860075634,0.034556430383121915,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:40:00,2.5651666635888377,1.0,0.4196902718456591,0.7996577544909356,0.7138465932414153,0.6376448982538289,0.5739576358372409,0.523375825675241,0.4848102269014827,0.45631876364478063,0.4357652496530406,0.4212026243052606,0.41102913647961237,0.4040070276167121,0.39921692916764345,0.3959924788782203,0.39385717208306287,0.39247205790095574,0.3915961021615307,0.39105796002759663,0.376075460308672,0.3582753535044351,0.3375204147740031,0.3138397371382296,0.2874807694206959,0.2589380441486223,0.22894140201824084,0.19839496177975605,0.16827396508493755,0.13950295691410047,0.11284663063773488,0.0888393563086981,0.06776412909427226,0.049675103419443374,0.03444755367468804,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:41:00,2.567960201012413,1.0,0.42044326088907585,0.799728246289912,0.7139813671411722,0.6378328665244746,0.5741927578902825,0.5236570674121489,0.48514005771388585,0.45670119430570516,0.43620411284870353,0.4217003652231462,0.41158611966975495,0.40462128758574645,0.3998842997457037,0.3967070513583257,0.39461201132062806,0.39326005540325226,0.3924107908025845,0.39189410888799237,0.3768452184149383,0.35896130040755386,0.3381059732654994,0.31431159070828624,0.2878313575688493,0.25916753907576484,0.22905849174224105,0.1984160642145213,0.16822095511583005,0.13939998588975025,0.11271689991622101,0.08870260910027972,0.0676352700666277,0.04956393419218049,0.0343593258577817,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:42:00,2.568675401738352,1.0,0.42102985697743117,0.799904809079846,0.7142458336840967,0.6381748755784005,0.5746010942410823,0.5241220501397531,0.4856545060728687,0.457260107652209,0.43680370193074264,0.42233701254197176,0.4122555964393738,0.4053183542935123,0.4006027137517717,0.39743995369495005,0.39535260193055327,0.39400241236662203,0.39315060901658166,0.3926291548769688,0.37755841259113304,0.35963648409378957,0.3387253906973685,0.3148580265160508,0.2882906726649383,0.25953107187262986,0.2293247051506744,0.19859087838360942,0.1683166643885675,0.13943304155988975,0.11270521490976565,0.08866310733944915,0.06758216651810847,0.04950791690858437,0.034307512762634086,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:43:00,2.5664880471171214,1.0,0.42173832565737707,0.8001486469099488,0.7145783397174291,0.638593159005895,0.5750947210721731,0.524677268659569,0.48625774199007377,0.457899711987721,0.43747022601628416,0.4230227303379328,0.4129538699236389,0.4060231701038567,0.4013085033680626,0.3981417034027135,0.3960461623780591,0.39468491237592296,0.39382077721155406,0.3932874839269801,0.3782265300218689,0.36030162548524236,0.3393718529167389,0.31546859389388415,0.2888485474659009,0.2600220180091225,0.2297391355500166,0.1989249987733673,0.16857271576196123,0.13961834429198344,0.11283043794200429,0.08874034008562882,0.06762315317666741,0.04952288905779002,0.034304586426087504,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:44:00,2.56054590625616,1.0,0.42247794993066956,0.8003903132071136,0.7148812184531339,0.6389740971998028,0.5755549120675346,0.5252070316663537,0.48684256307273965,0.4585248277469659,0.43812308031062613,0.4236938346034162,0.41363682095289644,0.40671434637671844,0.40200665645392875,0.3988474918892285,0.3967615987495408,0.3954127032562749,0.3945637015382947,0.39404778867837326,0.378997557062836,0.3610751401972572,0.3401374306824146,0.31621361646641183,0.2895587450775066,0.26068269613559125,0.23033684964790022,0.1994492801939109,0.16901749204316094,0.13998241573271972,0.11311711590293558,0.0889563270667731,0.06777710544451943,0.04962405433555825,0.03436175828044568,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
