1,914,3.173825979232788
2,1828,6.419485569000244
3,2742,10.645834922790527
4,3656,15.687650680541992
5,4570,21.93126678466797
6,5484,28.7072696685791
7,6398,38.07646179199219
8,7312,48.80847930908203
9,8226,61.554283142089844
10,9140,77.3353271484375
11,10054,94.17813873291016
12,10968,120.10997009277344
13,11882,146.0265350341797
14,12796,179.8815460205078
15,13710,220.4202117919922
16,14624,272.42669677734375
17,15538,329.7083740234375
18,16452,403.7430114746094
19,17366,497.52276611328125
20,18280,604.1949462890625
21,19194,751.29052734375
22,20108,930.014892578125
23,21022,1182.904541015625
24,21936,1498.27587890625
25,22850,1902.58447265625
26,23764,2459.98193359375
27,24678,3193.652099609375
28,25592,4157.2841796875
29,26506,5392.6240234375
30,27420,7152.1083984375
31,28334,9472.6015625
32,29248,12569.0263671875
33,30162,16793.80859375
34,31076,22664.515625
35,31990,30521.67578125
36,32904,41153.3671875
37,33818,55875.02734375
38,34732,74138.8671875
39,35646,96347.9375
40,36560,122959.265625
41,37474,155985.5
42,38388,195311.25
43,39302,240586.84375
44,40216,292626.8125
45,41130,353545.46875
46,42044,425395.0
47,42958,511880.5625
48,43872,616171.5
49,44786,738643.0625
50,45700,896293.9375
51,46614,1079735.75
52,47528,1307510.125
53,48442,1588989.5
54,49356,1932413.5
55,50270,2362432.0
56,51184,2888620.0
57,52098,3551498.0
58,53012,4365879.0
59,53926,5354530.0
60,54840,6543040.5
61,55754,7934860.5
62,56668,9523670.0
63,57582,11328959.0
64,58496,13317526.0
65,59410,15510322.0
66,60324,17911328.0
67,61238,20506828.0
68,62152,23318110.0
69,63066,26344444.0
70,63980,29600162.0
71,64894,33095328.0
72,65808,36798400.0
73,66722,40768216.0
74,67636,44981280.0
75,68550,49468724.0
76,69464,54222796.0
77,70378,59237540.0
78,71292,64541296.0
79,72206,70119080.0
80,73120,76012320.0
81,74034,82197120.0
82,74948,88658720.0
83,75862,95476480.0
84,76776,102585960.0
85,77690,109994032.0
86,78604,117759496.0
87,79518,125834048.0
88,80432,134309584.0
89,81346,143095760.0
90,82260,152266928.0
91,83174,161796064.0
92,84088,171660704.0
93,85002,181902272.0
94,85916,192556336.0
95,86830,203616800.0
96,87744,215032368.0
97,88658,226848112.0
98,89572,239068800.0
99,90486,251722176.0
100,91400,264779936.0
