episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/weights_norm,info/weights_std,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
2.6708736,nan,62,False,1218,,20,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.05201220512390137,1.3407173156738281,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.3407173156738281,1218,20,528.58405,0.08843344,9098.014,0.041509733,32,640,,
2.6339717,2.0,60,False,1278,,21,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.050011396408081055,1.3907287120819092,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.3907287120819092,1278,21,529.4765,0.0885081,10265.637,0.04406928,32,672,,
2.6339717,nan,60,False,1338,,22,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.04801130294799805,1.4387400150299072,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.4387400150299072,1338,22,529.73334,0.08852961,4112.775,0.027870461,32,704,,
2.5521472,2.0,58,False,1396,,23,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.04901242256164551,1.4877524375915527,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.4877524375915527,1396,23,530.75464,0.08861482,9061.164,0.041358367,32,736,,
2.5521472,nan,62,False,1458,,24,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.0490107536315918,1.5367631912231445,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.5367631912231445,1458,24,531.7231,0.08869558,8089.1533,0.039039534,32,768,,
2.4938426,2.0,61,False,1519,,25,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.05001187324523926,1.5867750644683838,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.5867750644683838,1519,25,532.5326,0.088762976,10620.97,0.04469299,32,800,,
2.4938426,nan,61,False,1580,,26,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.048010826110839844,1.6347858905792236,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.6347858905792236,1580,26,533.5808,0.08885033,8201.935,0.039245073,32,832,,
2.4938426,nan,62,False,1642,,27,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.050011634826660156,1.6847975254058838,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.6847975254058838,1642,27,534.1433,0.088897206,5124.002,0.030988771,32,864,,
2.6019392,2.0,61,False,1703,,28,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.04801177978515625,1.73280930519104,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.73280930519104,1703,28,534.7114,0.088944435,6241.2896,0.034182858,32,896,,
2.6019392,nan,59,False,1762,,29,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.04801177978515625,1.7808210849761963,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.7808210849761963,1762,29,535.6019,0.08901859,9687.202,0.042563695,32,928,,
2.6019392,nan,59,False,1821,,30,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.0470118522644043,1.8278329372406006,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.8278329372406006,1821,30,536.7512,0.089113876,9415.892,0.041928526,32,960,,
2.6019392,nan,59,False,1880,,31,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.0490117073059082,1.8768446445465088,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.8768446445465088,1880,31,537.5039,0.08917622,8523.991,0.039850615,32,992,5.9,40.0
